"","latitude","longitude","zipcode","type"
"856",40.8552709635135,-73.8686581498325,10462,"UNSANITARY CONDITION"
"857",40.8552206319775,-73.868661042145,10462,"PLUMBING"
"858",40.8552159051874,-73.8686568531668,10462,"PAINT/PLASTER"
"859",40.6044777172093,-73.9747210179331,11223,"Illegal Parking"
"860",40.9019090633153,-73.8996382394713,10471,"Illegal Parking"
"861",40.6688462725783,-73.9215058069697,11233,"Illegal Parking"
"862",40.7627924647984,-73.8771964942864,11369,"Sewer"
"863",40.706054792498,-73.8345438920613,11415,"HEAT/HOT WATER"
"864",40.6593822188767,-73.9195064552159,11212,"Illegal Parking"
"865",40.8200710960269,-73.8761940699687,10473,"HEAT/HOT WATER"
"866",40.8246208501362,-73.8773182446874,10472,"HEAT/HOT WATER"
"867",40.7243312142352,-73.9776250288889,10009,"Illegal Parking"
"868",40.8279508614803,-73.8761389846861,10472,"Blocked Driveway"
"869",40.8571444722559,-73.8855119912792,10458,"HEAT/HOT WATER"
"870",40.6047443277136,-73.7578080309563,11691,"HEAT/HOT WATER"
"871",40.734967548703,-73.9499136975468,11222,"Street Light Condition"
"872",40.7848933426426,-73.9526458621595,10128,"Blocked Driveway"
"873",40.6448746033248,-74.0920657049185,10301,"Street Condition"
"874",40.8497388763313,-73.9120170996196,10453,"HEAT/HOT WATER"
"875",40.857145755663,-73.8855220928098,10458,"HEAT/HOT WATER"
"876",40.8647885355588,-73.9227579750011,10034,"HEAT/HOT WATER"
"877",40.8647478182141,-73.9227548996132,10034,"HEAT/HOT WATER"
"878",40.7341352727447,-73.8691839139146,11373,"Sewer"
"879",40.8083827681466,-73.9211517518407,10454,"Blocked Driveway"
"880",40.8760449485892,-73.8805819910464,10467,"HEAT/HOT WATER"
"881",40.712767689293,-73.8203126796688,11435,"Street Condition"
"882",40.6792023670938,-73.9633060642984,11238,"Illegal Parking"
"883",40.6006034645214,-73.9548032498907,11229,"Blocked Driveway"
"884",40.815175989193,-73.8492427238114,10473,"Blocked Driveway"
"885",40.6642650802236,-73.7500193327118,11413,"Illegal Parking"
"886",40.849283626212,-73.891151075313,10457,"UNSANITARY CONDITION"
"887",40.6953707808548,-73.9221665818497,11221,"PLUMBING"
"888",40.8009971546391,-73.954139868684,10026,"Illegal Parking"
"889",40.6419559280509,-73.9645322785076,11226,"Noise"
"890",40.688284460624,-73.9811459483452,11217,"Blocked Driveway"
"891",40.7095930922254,-73.7793382052918,11423,"Blocked Driveway"
"892",40.7933511776428,-73.8042720153742,11357,"Illegal Parking"
"893",40.6725786153204,-73.9101365094843,11212,"HEAT/HOT WATER"
"894",40.688275062832,-73.9811997840003,11217,"Illegal Parking"
"895",40.7900661515727,-73.9410705856107,10029,"HEAT/HOT WATER"
"896",40.7069622601401,-73.7863895074196,11433,"Blocked Driveway"
"897",40.5990640634914,-73.9612360371753,11223,"Street Condition"
"898",40.8360930883797,-73.9434003951326,10032,"HEAT/HOT WATER"
"899",40.7956549038013,-73.9367178588854,10029,"Noise"
"900",40.800083494345,-73.9689380723749,10025,"HEAT/HOT WATER"
"901",40.7992311481074,-73.9707798806253,10025,"PAINT/PLASTER"
"902",40.7992539644207,-73.9707905059125,10025,"PAINT/PLASTER"
"903",40.7992240148394,-73.9708104144147,10025,"UNSANITARY CONDITION"
"904",40.7992608226113,-73.9708003920742,10025,"PAINT/PLASTER"
"905",40.7515721275964,-73.7456978245521,11362,"Street Condition"
"906",40.6423991271218,-73.9253558851477,11203,"Street Condition"
"907",40.7704719684479,-73.7897276188005,11360,"Blocked Driveway"
"908",40.7005873600283,-73.8077454900591,11435,"Street Condition"
"909",40.853389426048,-73.899614189681,10457,"Blocked Driveway"
"910",40.8776736874357,-73.8728922423316,10467,"Street Condition"
"911",40.6387053134896,-73.9715108951633,11218,"Blocked Driveway"
"912",40.6802325980827,-73.7552058017369,11413,"Illegal Parking"
"913",40.850315488463,-73.9428185895867,10033,"HEAT/HOT WATER"
"914",40.7992525056866,-73.9707654452857,10025,"PAINT/PLASTER"
"915",40.7992132746046,-73.9707914058405,10025,"PAINT/PLASTER"
"916",40.7992214413288,-73.9707927564169,10025,"PAINT/PLASTER"
"917",40.7992326419937,-73.9708035361548,10025,"UNSANITARY CONDITION"
"918",40.881545063411,-73.8965066078288,10463,"UNSANITARY CONDITION"
"919",40.6653655705314,-73.7665171637097,11434,"Blocked Driveway"
"920",40.6683923263047,-73.9233358679632,11233,"Noise"
"921",40.5117449038485,-74.2307584346086,10309,"Street Condition"
"922",40.7353287216705,-73.8482140429751,11375,"Blocked Driveway"
"923",40.7659299071766,-73.9155390899139,11103,"Blocked Driveway"
"924",40.8522214105982,-73.8562334988585,10461,"HEAT/HOT WATER"
"925",40.8522666143165,-73.856227858636,10461,"HEAT/HOT WATER"
"926",40.7996543955706,-73.9441056761159,10029,"Illegal Parking"
"927",40.5165713635492,-74.232558392212,10309,"Street Condition"
"928",40.6613819368111,-73.9240322941748,11212,"Street Condition"
"929",40.7092572002216,-73.8314225976679,11415,"Street Condition"
"930",40.6864246952754,-73.8348347766475,11419,"Illegal Parking"
"931",40.8336704125078,-73.8867861012522,10460,"HEAT/HOT WATER"
"932",40.6816320060091,-73.7645492518664,11434,"Illegal Parking"
"933",40.7992666033386,-73.9707700544994,10025,"UNSANITARY CONDITION"
"934",40.7992122619404,-73.970796162526,10025,"UNSANITARY CONDITION"
"935",40.7992138329035,-73.970779063604,10025,"UNSANITARY CONDITION"
"936",40.8956538859877,-73.8541110695649,10466,"Blocked Driveway"
"937",40.5857783858485,-73.9324783377328,11235,"Blocked Driveway"
"938",40.6691174657635,-73.9373964120709,11213,"PLUMBING"
"939",40.6691126196268,-73.937352187635,11213,"PLUMBING"
"940",40.707043922333,-73.7969550315728,11432,"UNSANITARY CONDITION"
"941",40.7124151035621,-73.9943871163765,10002,"HEAT/HOT WATER"
"942",40.6065586426759,-73.9507904920089,11229,"Street Condition"
"943",40.6980087694827,-73.7623080648501,11412,"Street Condition"
"944",40.6065694572484,-73.9507353887366,11229,"Street Condition"
"945",40.6859493868333,-73.9334478400323,11221,"PLUMBING"
"946",40.8257987123877,-73.9222314200324,10451,"Street Condition"
"947",40.8264628680283,-73.8888550174517,10459,"HEAT/HOT WATER"
"948",40.8112931527148,-73.9401286336638,10037,"HEAT/HOT WATER"
"949",40.7178316953291,-74.0105786568846,10013,"Blocked Driveway"
"950",40.8277916128638,-73.9191056992994,10451,"HEAT/HOT WATER"
"951",40.6750228815252,-73.956409256561,11238,"Noise"
"952",40.7224255316327,-73.9095893235959,11378,"Illegal Parking"
"953",40.6742459759098,-73.8036099060529,11420,"Blocked Driveway"
"954",40.700578324538,-73.8107732703512,11435,"UNSANITARY CONDITION"
"955",40.6352577141738,-74.0321134494065,11209,"Illegal Parking"
"956",40.682382519178,-73.9450583982965,11216,"Sewer"
"957",40.6003043896494,-74.091576928217,10304,"Street Condition"
"958",40.7762012459526,-73.9085788868144,11105,"HEAT/HOT WATER"
"959",40.634692494535,-74.0323783585708,11209,"Illegal Parking"
"960",40.8783953679616,-73.8745762530571,10467,"Street Light Condition"
"961",40.6462476948597,-74.0160604547038,11220,"Street Condition"
"962",40.7070602668342,-73.7969229419539,11432,"UNSANITARY CONDITION"
"963",40.7070531750772,-73.7969466733864,11432,"UNSANITARY CONDITION"
"964",40.7347224329936,-73.7526888035145,11364,"Street Condition"
"965",40.8775895302847,-73.9072985842179,10463,"HEAT/HOT WATER"
"966",40.6585879703968,-73.9873264113767,11215,"Noise"
"967",40.683282278773,-73.9660224347444,11238,"HEAT/HOT WATER"
"968",40.8792001981918,-73.8542439539865,10469,"Blocked Driveway"
"969",40.740501632791,-74.0001878694634,10011,"Noise"
"970",40.7317988379347,-73.7487713070687,11427,"Street Condition"
"971",40.5956091790974,-74.0844925254254,10305,"Street Condition"
"972",40.8462997600334,-73.9384139182011,10033,"HEAT/HOT WATER"
"973",40.5500272989374,-74.1548394583898,10308,"Street Condition"
"974",40.8357605046672,-73.8521379650443,10462,"HEAT/HOT WATER"
"975",40.5958182099583,-74.0853354623611,10305,"Street Condition"
"976",40.6429227768935,-74.0036737865542,11220,"Blocked Driveway"
"977",40.8577793032424,-73.869363773496,10467,"HEAT/HOT WATER"
"978",40.7687991644579,-73.958350572843,10021,"Noise"
"979",40.8825190945118,-73.8953575134527,10463,"HEAT/HOT WATER"
"980",40.6646415594104,-73.9517808871958,11225,"Blocked Driveway"
"981",40.67384615859,-73.9802796938503,11215,"PLUMBING"
"982",40.6738657899295,-73.9802536060624,11215,"PAINT/PLASTER"
"983",40.673861443622,-73.980263893286,11215,"PAINT/PLASTER"
"984",40.6738500834151,-73.9802576024011,11215,"PLUMBING"
"985",40.6738940750139,-73.9802445951295,11215,"PAINT/PLASTER"
"986",40.6738392649466,-73.9802671950892,11215,"PAINT/PLASTER"
"987",40.7128939343947,-73.8197826502258,11435,"Street Condition"
"988",40.741531918542,-73.9812168527576,10016,"HEAT/HOT WATER"
"989",40.720860642663,-73.9806542441555,10009,"HEAT/HOT WATER"
"990",40.7414830088746,-73.9812158310902,10016,"HEAT/HOT WATER"
"991",40.8332464296559,-73.9264515952287,10452,"HEAT/HOT WATER"
"992",40.6948104237813,-73.7553305254192,11412,"Blocked Driveway"
"993",40.665499938367,-73.9559546926367,11225,"HEAT/HOT WATER"
"994",40.7216678610784,-73.9845040181638,10002,"HEAT/HOT WATER"
"995",40.7956876195788,-73.9692315458475,10025,"HEAT/HOT WATER"
"996",40.6536859464287,-73.9578406193198,11226,"HEAT/HOT WATER"
"997",40.65976346626,-73.9626581589987,11225,"Illegal Parking"
"998",40.6966939373645,-73.8945668920714,11385,"Blocked Driveway"
"999",40.8277873727604,-73.9190980361634,10451,"HEAT/HOT WATER"
"1000",40.758362089418,-73.9177091101691,11103,"Blocked Driveway"
"1001",40.7361490280445,-73.8675485580296,11373,"Sewer"
"1002",40.8198937153261,-73.9552394690473,10031,"HEAT/HOT WATER"
"1003",40.7509223416333,-74.005954652872,10001,"Blocked Driveway"
"1004",40.8198929347523,-73.9552622060472,10031,"HEAT/HOT WATER"
"1005",40.5793142435005,-73.9559817062991,11235,"Street Condition"
"1006",40.7189880991642,-73.9915179571782,10002,"UNSANITARY CONDITION"
"1007",40.7190264999191,-73.9915617609984,10002,"UNSANITARY CONDITION"
"1008",40.7093075419219,-73.9537313310474,11211,"PAINT/PLASTER"
"1009",40.7322681691981,-73.7846270332264,11366,"Street Condition"
"1010",40.8037085734198,-73.9675057307237,10025,"UNSANITARY CONDITION"
"1011",40.7237196407344,-73.848878923884,11375,"HEAT/HOT WATER"
"1012",40.7175826578308,-73.7463202990817,11428,"Sewer"
"1013",40.690189319657,-73.9871185408198,11201,"Blocked Driveway"
"1014",40.7477030101898,-73.9906742363846,10001,"Street Condition"
"1015",40.7742479221682,-73.9892235340516,10023,"Street Condition"
"1016",40.6574599297127,-73.8336716727511,11414,"Illegal Parking"
"1017",40.8762103244965,-73.8733856320172,10467,"HEAT/HOT WATER"
"1018",40.6034602273858,-73.9473204434368,11229,"Street Condition"
"1019",40.7092908145485,-73.9537234027212,11211,"HEAT/HOT WATER"
"1020",40.6574432072489,-73.8336770549812,11414,"Illegal Parking"
"1021",40.7092760052152,-73.9537029139966,11211,"HEAT/HOT WATER"
"1022",40.5316247934553,-74.1922602754745,10312,"Street Condition"
"1023",40.6661278953442,-73.9311073921751,11213,"HEAT/HOT WATER"
"1024",40.8347956782037,-73.9174541874295,10452,"HEAT/HOT WATER"
"1025",40.8348014715463,-73.9174596877778,10452,"PLUMBING"
"1026",40.6316794457133,-74.1663218187772,10303,"UNSANITARY CONDITION"
"1027",40.6317237730832,-74.1663246552453,10303,"PAINT/PLASTER"
"1028",40.6316876684112,-74.1663111996478,10303,"UNSANITARY CONDITION"
"1029",40.8664879708537,-73.8967257738007,10468,"HEAT/HOT WATER"
"1030",40.6678474547388,-73.8376422633942,11417,"Street Condition"
"1031",40.6855382661884,-73.8414497899105,11416,"Illegal Parking"
"1032",40.8978958331361,-73.8535930423226,10466,"HEAT/HOT WATER"
"1033",40.8361392827656,-73.9462458478643,10032,"HEAT/HOT WATER"
"1034",40.7493884777124,-73.8203032490967,11355,"Blocked Driveway"
"1035",40.6254178440806,-74.0764287741987,10304,"HEAT/HOT WATER"
"1036",40.7148983783144,-73.9589932328131,11211,"HEAT/HOT WATER"
"1037",40.7548138041573,-73.8631544004148,11368,"Blocked Driveway"
"1038",40.7551289836116,-73.9085640700543,11377,"Sewer"
"1039",40.8469415225487,-73.9117534098313,10453,"HEAT/HOT WATER"
"1040",40.6489576487145,-73.8807722420182,11239,"HEAT/HOT WATER"
"1041",40.8198830959236,-73.9552352496225,10031,"HEAT/HOT WATER"
"1042",40.690822067099,-73.8566099029088,11421,"Blocked Driveway"
"1043",40.765071498134,-73.995188756989,10019,"Blocked Driveway"
"1044",40.6038134031378,-73.9856255747654,11223,"HEAT/HOT WATER"
"1045",40.6346164610953,-73.912281816921,11236,"Blocked Driveway"
"1046",40.8362957212073,-73.9112766791724,10456,"Blocked Driveway"
"1047",40.7142999441356,-73.9809026648873,10002,"Street Condition"
"1048",40.8347808929386,-73.917471689053,10452,"HEAT/HOT WATER"
"1049",40.7160183310985,-74.0164082797131,10282,"Illegal Parking"
"1050",40.8198951086094,-73.9552372853671,10031,"HEAT/HOT WATER"
"1051",40.6990908420597,-73.9533121346938,11205,"Street Light Condition"
"1052",40.6832261865838,-73.8483413196334,11416,"Blocked Driveway"
"1053",40.733389354044,-74.0043121019059,10014,"Street Condition"
"1054",40.8806028022222,-73.8836392912221,10467,"Street Condition"
"1055",40.8493678532183,-73.9028087062072,10457,"HEAT/HOT WATER"
"1056",40.6826353921495,-73.8422092139303,11417,"Blocked Driveway"
"1057",40.8427369309862,-73.8360919954687,10461,"HEAT/HOT WATER"
"1058",40.7076010818561,-73.7631508038195,11412,"PAINT/PLASTER"
"1059",40.751268771659,-73.8052190047094,11358,"Street Condition"
"1060",40.604022150426,-73.9972858149431,11214,"Illegal Parking"
"1061",40.7313002100694,-74.0066872380128,10014,"Noise"
"1062",40.7528948069929,-73.8546293932304,11368,"Blocked Driveway"
"1063",40.7829877411364,-73.9719202761822,10024,"HEAT/HOT WATER"
"1064",40.625446061002,-74.0764569431405,10304,"HEAT/HOT WATER"
"1065",40.7273119589271,-73.8724501707682,11379,"Blocked Driveway"
"1066",40.5899480242965,-73.983939396685,11223,"Street Light Condition"
"1067",40.8345461686314,-73.8936093895204,10459,"Blocked Driveway"
"1068",40.8638090795416,-73.9014729803044,10468,"HEAT/HOT WATER"
"1069",40.872096922653,-73.8545420592801,10469,"HEAT/HOT WATER"
"1070",40.5454589219177,-74.2124712929166,10309,"Blocked Driveway"
"1071",40.5793058495229,-73.9570736838647,11235,"HEAT/HOT WATER"
"1072",40.812101241053,-73.9264503246036,10451,"Sewer"
"1073",40.5611614400783,-74.1025945835685,10306,"Illegal Parking"
"1074",40.6135362143026,-74.0651962652082,10305,"Illegal Parking"
"1075",40.8094706421136,-73.8841791085032,10474,"Blocked Driveway"
"1076",40.7699135561877,-73.9277821392011,11102,"Street Condition"
"1077",40.6094280043484,-73.967720200132,11230,"Street Condition"
"1078",40.7225583316616,-73.8750059784402,11379,"Street Condition"
"1079",40.7148577071264,-73.992635274024,10002,"Illegal Parking"
"1080",40.8119058342177,-73.9020246571336,10455,"Illegal Parking"
"1081",40.7689816744634,-73.9282465328215,11102,"Street Condition"
"1082",40.8717502987059,-73.9133556490169,10034,"Street Condition"
"1083",40.708201600798,-73.7915494054881,11432,"UNSANITARY CONDITION"
"1084",40.8607875736663,-73.9291533327977,10040,"Street Condition"
"1085",40.8117630377234,-73.9024643333591,10455,"Illegal Parking"
"1086",40.6573825593112,-73.9462558450647,11203,"Illegal Parking"
"1087",40.6065248484231,-73.9628041833142,11223,"Blocked Driveway"
"1088",40.5865341212661,-73.9294182689521,11235,"Sewer"
"1089",40.8262671205437,-73.8903903615939,10459,"PLUMBING"
"1090",40.8775966565072,-73.8588936909901,10469,"Sewer"
"1091",40.8824315299451,-73.8591919399411,10467,"PLUMBING"
"1092",40.8824546777354,-73.859205788863,10467,"PLUMBING"
"1093",40.8824229292802,-73.8592096515821,10467,"UNSANITARY CONDITION"
"1094",40.8824398021391,-73.8592448133645,10467,"PLUMBING"
"1095",40.8824764852838,-73.8592105751476,10467,"PLUMBING"
"1096",40.8716911834948,-73.8794854760437,10467,"Illegal Parking"
"1097",40.8123960664808,-73.9012103738197,10455,"Illegal Parking"
"1098",40.746798292939,-73.9122245047822,11377,"Noise"
"1099",40.6573629110881,-73.9462866153755,11203,"Blocked Driveway"
"1100",40.7670934865834,-73.9667673517829,10065,"Blocked Driveway"
"1101",40.8497357789101,-73.91202283789,10453,"HEAT/HOT WATER"
"1102",40.6899397297723,-73.8652651749024,11421,"Blocked Driveway"
"1103",40.7834415905273,-73.9569415443339,10128,"Noise"
"1104",40.7510318117438,-73.8918975927666,11372,"HEAT/HOT WATER"
"1105",40.766776645191,-73.9225592415212,11102,"Street Condition"
"1106",40.8337579864475,-73.9127862256631,10456,"Blocked Driveway"
"1107",40.6419444008564,-73.9320297532138,11203,"HEAT/HOT WATER"
"1108",40.8297552499147,-73.9151755598226,10456,"UNSANITARY CONDITION"
"1109",40.598126174788,-73.997760862774,11214,"Blocked Driveway"
"1110",40.7528711339786,-73.9910965969791,10018,"Illegal Parking"
"1111",40.7444471253286,-73.8586070373884,11368,"Blocked Driveway"
"1112",40.8347698565354,-73.9174713692513,10452,"PAINT/PLASTER"
"1113",40.8347929858515,-73.9174558337111,10452,"UNSANITARY CONDITION"
"1114",40.8347983395724,-73.9174162550334,10452,"UNSANITARY CONDITION"
"1115",40.6113664359606,-74.1021453991926,10301,"Sewer"
"1116",40.834781629247,-73.9174712309029,10452,"PAINT/PLASTER"
"1117",40.8347968149521,-73.9174513282569,10452,"PLUMBING"
"1118",40.8348226322972,-73.9174108360005,10452,"HEAT/HOT WATER"
"1119",40.8347909353516,-73.9174414187496,10452,"UNSANITARY CONDITION"
"1120",40.5482649857009,-74.209505978681,10309,"Illegal Parking"
"1121",40.56002352847,-74.1624654779477,10308,"Illegal Parking"
"1122",40.870893536166,-73.8936914866941,10468,"PLUMBING"
"1123",40.870875739318,-73.89367300599,10468,"HEAT/HOT WATER"
"1124",40.6569632518057,-73.9520443296986,11225,"PLUMBING"
"1125",40.6551303320746,-73.9547278246534,11226,"Blocked Driveway"
"1126",40.6569499151293,-73.9520255186329,11225,"PLUMBING"
"1127",40.6569589717592,-73.95206056421,11225,"HEAT/HOT WATER"
"1128",40.7593988592268,-73.9681647295272,10022,"HEAT/HOT WATER"
"1129",40.7751201677874,-73.7881204322761,11360,"Sewer"
"1130",40.7432494305205,-73.8626277333981,11368,"Blocked Driveway"
"1131",40.8347890028742,-73.9174267486048,10452,"PLUMBING"
"1132",40.7506596168673,-73.7678974982668,11364,"Street Condition"
"1133",40.7039255985363,-73.8711968654803,11385,"Blocked Driveway"
"1134",40.7248387898902,-73.74059773199,11428,"Sewer"
"1135",40.8406121738564,-73.9128294299993,10452,"PAINT/PLASTER"
"1136",40.8406180101226,-73.9128118341795,10452,"PAINT/PLASTER"
"1137",40.7204951390878,-73.8669128812582,11379,"Illegal Parking"
"1138",40.8439254375837,-73.9339433621149,10033,"HEAT/HOT WATER"
"1139",40.8316876643689,-73.8798434201289,10472,"HEAT/HOT WATER"
"1140",40.8316688383417,-73.879873275659,10472,"HEAT/HOT WATER"
"1141",40.7135429059024,-73.8037525706657,11432,"Blocked Driveway"
"1142",40.8316244574567,-73.879888822149,10472,"HEAT/HOT WATER"
"1143",40.724875060226,-73.7538085273188,11427,"Illegal Parking"
"1144",40.8316316679148,-73.8798632686993,10472,"HEAT/HOT WATER"
"1145",40.8316677206616,-73.8798888304037,10472,"HEAT/HOT WATER"
"1146",40.5649096829626,-74.1329873371577,10306,"Illegal Parking"
"1147",40.6904340539078,-73.8538051315306,11421,"Illegal Parking"
"1148",40.8183858302871,-73.9035019480796,10455,"UNSANITARY CONDITION"
"1149",40.8183756360996,-73.9035323854654,10455,"PAINT/PLASTER"
"1150",40.7817122372654,-73.8475234366496,11356,"Blocked Driveway"
"1151",40.6059949098992,-73.9684153508317,11223,"Illegal Parking"
"1152",40.8161648136514,-73.8997235640465,10455,"Blocked Driveway"
"1153",40.7516070979188,-73.9724310049951,10017,"Noise"
"1154",40.7770457637091,-73.9456780646632,10128,"Illegal Parking"
"1155",40.86166076505,-73.8950147937195,10458,"PLUMBING"
"1156",40.8616405391299,-73.8950421066729,10458,"PAINT/PLASTER"
"1157",40.8616128691779,-73.8950423957065,10458,"PLUMBING"
"1158",40.7512645484386,-73.8864719403068,11372,"HEAT/HOT WATER"
"1159",40.7218430773818,-73.9065745523494,11378,"Illegal Parking"
"1160",40.8719989853256,-73.8901088765064,10468,"Illegal Parking"
"1161",40.6749705442092,-73.9456468672771,11213,"HEAT/HOT WATER"
"1162",40.8366229072692,-73.9232820833633,10452,"UNSANITARY CONDITION"
"1163",40.8544188602375,-73.937109818552,10033,"HEAT/HOT WATER"
"1164",40.6749759578861,-73.9456355594391,11213,"HEAT/HOT WATER"
"1165",40.7952270825278,-73.9483359232158,10029,"HEAT/HOT WATER"
"1166",40.8217714642947,-73.95114400599,10031,"HEAT/HOT WATER"
"1167",40.8792983986092,-73.8496965491926,10469,"Blocked Driveway"
"1168",40.7479615515538,-73.8601774313763,11368,"Blocked Driveway"
"1169",40.8198906652196,-73.9552563259452,10031,"HEAT/HOT WATER"
"1170",40.7826553064073,-73.9731389550229,10024,"Illegal Parking"
"1171",40.7592272565364,-73.9846964176333,10036,"Illegal Parking"
"1172",40.8347916024138,-73.9174387030968,10452,"HEAT/HOT WATER"
"1173",40.8347993732698,-73.9174590265673,10452,"PLUMBING"
"1174",40.8769686858853,-73.8732147767402,10467,"HEAT/HOT WATER"
"1175",40.7770361493936,-73.9456439700602,10128,"Illegal Parking"
"1176",40.6893713843057,-73.9128189759616,11221,"HEAT/HOT WATER"
"1177",40.6752796833185,-73.9562947394532,11238,"Noise"
"1178",40.7583763129236,-73.9304881796191,11106,"HEAT/HOT WATER"
"1179",40.6921343638079,-73.8096336574613,11435,"Blocked Driveway"
"1180",40.6683059698041,-73.8193074437278,11420,"Blocked Driveway"
"1181",40.6332690091237,-74.1119358136873,10310,"Street Condition"
"1182",40.7470257134633,-73.9771939941761,10016,"Street Condition"
"1183",40.7592027036244,-73.9851726885769,10036,"Blocked Driveway"
"1184",40.8083327200363,-73.9366733016899,10037,"Illegal Parking"
"1185",40.6881459608581,-73.9157540084143,11221,"HEAT/HOT WATER"
"1186",40.7650650284212,-73.9952240849534,10019,"Blocked Driveway"
"1187",40.8187401731824,-73.8988871719482,10459,"HEAT/HOT WATER"
"1188",40.5967037482024,-73.9898236800295,11214,"Illegal Parking"
"1189",40.6806521631693,-73.7885294061715,11434,"Illegal Parking"
"1190",40.6299782185223,-73.9825203743518,11204,"Street Condition"
"1191",40.7850743022866,-73.7784128268082,11360,"Sewer"
"1192",40.8199091933996,-73.9552349310039,10031,"HEAT/HOT WATER"
"1193",40.7362552993632,-73.9846003121392,10003,"Noise"
"1194",40.8534898691856,-73.909847071194,10453,"Blocked Driveway"
"1195",40.8187741202226,-73.8988618668842,10459,"HEAT/HOT WATER"
"1196",40.7688072561419,-73.9583497957714,10021,"Noise"
"1197",40.6929337543814,-73.9198564660018,11221,"HEAT/HOT WATER"
"1198",40.7601328708879,-73.9966321344902,10036,"PLUMBING"
"1199",40.7601457164602,-73.9966474898353,10036,"PLUMBING"
"1200",40.7388064376624,-73.8881222906043,11373,"Blocked Driveway"
"1201",40.8187371631909,-73.8988892768742,10459,"HEAT/HOT WATER"
"1202",40.825043158914,-73.9459125751575,10031,"Sewer"
"1203",40.5934526823719,-73.7531514533303,11691,"HEAT/HOT WATER"
"1204",40.5934726773605,-73.7531794369123,11691,"HEAT/HOT WATER"
"1205",40.5934407348778,-73.7531508114855,11691,"HEAT/HOT WATER"
"1206",40.6927847407246,-73.7982891046371,11433,"Blocked Driveway"
"1207",40.5934660861786,-73.7531608204927,11691,"HEAT/HOT WATER"
"1208",40.6480886011154,-73.9595637154401,11226,"Blocked Driveway"
"1209",40.772593086909,-73.9130491797166,11105,"HEAT/HOT WATER"
"1210",40.6230535545566,-74.0103512784203,11228,"Blocked Driveway"
"1211",40.6819686011676,-73.9221470959563,11233,"PAINT/PLASTER"
"1212",40.662767055176,-73.921907608419,11212,"Street Condition"
"1213",40.6666893141184,-73.8563836073876,11414,"Street Condition"
"1214",40.6667667009743,-73.8563761242832,11414,"Street Condition"
"1215",40.7659658160604,-73.9155316423896,11103,"Blocked Driveway"
"1216",40.6667045636757,-73.8563924558603,11414,"Street Condition"
"1217",40.7517326322496,-73.9726861804396,10017,"Street Condition"
"1218",40.8347917096409,-73.9174462745612,10452,"PLUMBING"
"1219",40.6981359355932,-73.7532096162327,11412,"Street Condition"
"1220",40.6893664164611,-73.9127731021474,11221,"HEAT/HOT WATER"
"1221",40.6169950102008,-74.1323359639055,10314,"Street Condition"
"1222",40.5611318547549,-74.1025725284948,10306,"Illegal Parking"
"1223",40.6899710622711,-73.872450767674,11208,"Blocked Driveway"
"1224",40.6402379119098,-73.9122467416865,11236,"Blocked Driveway"
"1225",40.6362974994563,-73.9003010642138,11236,"Illegal Parking"
"1226",40.6418631155064,-73.9486155764667,11226,"Blocked Driveway"
"1227",40.7055905377143,-73.8952390319821,11385,"Blocked Driveway"
"1228",40.631886783904,-73.9042570418786,11236,"Blocked Driveway"
"1229",40.8716809321753,-73.8794456916349,10467,"Blocked Driveway"
"1230",40.6980865652963,-73.8499253575093,11421,"Sewer"
"1231",40.7335035707185,-73.9581656705728,11222,"Noise"
"1232",40.7040712229761,-73.7545400314784,11412,"Street Condition"
"1233",40.6748399486798,-73.7433103748202,11413,"Street Condition"
"1234",40.8144356557898,-73.9514816432078,10027,"HEAT/HOT WATER"
"1235",40.8447808151331,-73.8928911328591,10457,"HEAT/HOT WATER"
"1236",40.7307322983338,-73.9955403697918,10003,"Noise"
"1237",40.8566285590574,-73.9310246562903,10040,"HEAT/HOT WATER"
"1238",40.7661604689907,-73.9542176676448,10021,"Noise"
"1239",40.6985383299172,-73.7353117932933,11411,"Street Condition"
"1240",40.7343493475307,-73.8658825534685,11373,"Illegal Parking"
"1241",40.8776410151491,-73.8748744211451,10467,"HEAT/HOT WATER"
"1242",40.6725672248751,-73.9810602905263,11215,"Noise"
"1243",40.7270927541203,-73.8797066797068,11379,"Blocked Driveway"
"1244",40.8449255840271,-73.8862015429831,10460,"Blocked Driveway"
"1245",40.7340802775428,-73.7188842304172,11426,"Street Light Condition"
"1246",40.7514614284577,-74.0014399169799,10001,"Noise"
"1247",40.5934493395016,-73.7531797148315,11691,"HEAT/HOT WATER"
"1248",40.5934336743249,-73.7531636436601,11691,"HEAT/HOT WATER"
"1249",40.7656622174332,-73.9201733801981,11102,"HEAT/HOT WATER"
"1250",40.5230172456091,-74.2392035804777,10309,"Street Condition"
"1251",40.8347870136883,-73.9174519238764,10452,"HEAT/HOT WATER"
"1252",40.8347573770624,-73.9174542851452,10452,"PLUMBING"
"1253",40.8382756067661,-73.8498088984729,10462,"HEAT/HOT WATER"
"1254",40.835727583837,-73.8272364587154,10461,"Blocked Driveway"
"1255",40.7329175724259,-74.0000559092315,10011,"Noise"
"1256",40.7688068608537,-73.9583569246227,10021,"Noise"
"1257",40.876374810375,-73.8300121217952,10475,"Illegal Parking"
"1258",40.7963977938382,-73.8230380420645,11357,"Noise"
"1259",40.8085803275166,-73.9195435214078,10454,"HEAT/HOT WATER"
"1260",40.853469700042,-73.9098842482481,10453,"Blocked Driveway"
